"matchId","summonerId","Win","FirstBlood","FirstTower","FirstTowerAssist","Kills","Assists","Deaths","GoldEarned","TotalDamageDealt","MagicDamageDealt","PhysicalDamageDealt","TotalDamageDealtToChampions","TotalDamageTaken","MinionsKilled","NeutralMinionsKilled","CrowdControl","WardsPlaced","TowerKills","LargestMultiKill","LargestKillingSpree","LargestCritStrike","TotalHealAmount"
456187306,1330713,1,0,0,0,8,7,3,15261,221570,13872,190841,18739,29440,131,75,856,4,1,2,4,768,5464
456187306,4398672,1,0,0,0,6,7,8,14752,217579,27480,189697,25436,22295,233,27,141,4,4,1,3,835,588
456187306,1300682,1,0,0,0,10,7,8,12999,111782,46358,64824,14995,25498,128,21,1211,1,0,2,3,0,214
456187306,4000610,1,0,0,0,8,20,9,14156,111633,18312,93320,34955,29657,145,1,211,11,2,1,3,0,2383
456187306,2890119,1,0,0,0,4,23,2,12742,54632,30662,16263,13534,25187,69,0,391,13,0,2,4,0,5183
456187650,3538171,0,0,0,0,2,2,6,4968,36729,19217,5959,6382,9918,70,2,9,6,0,1,0,0,576
456187650,1920222,0,0,0,0,2,0,3,6523,79104,0,78620,8722,9717,142,5,64,5,0,1,2,0,0
456187650,551219,0,0,0,0,1,1,5,5485,45962,0,40902,4698,10844,103,8,93,2,0,1,0,237,1043
456187650,481471,0,0,0,0,1,2,4,5848,62618,14605,39888,2531,13231,53,42,423,7,0,1,0,0,451
456187650,1734815,0,0,0,0,0,1,5,3700,5532,1426,4105,2920,9911,6,0,67,14,0,0,0,0,1266
456187650,3250471,1,0,0,0,1,15,1,6309,13816,8419,5397,4570,7270,16,1,63,7,1,1,0,0,606
456187650,12243898,1,1,0,0,14,4,0,11573,94576,2694,90929,15749,9481,180,3,503,3,1,3,14,0,1983
456187650,3252830,1,0,0,1,3,5,1,7444,73271,58306,14964,4682,9870,128,2,410,7,1,1,3,0,3166
456187650,4843029,1,0,0,0,4,11,0,9092,89207,73282,15924,11505,4531,159,11,770,3,1,1,4,0,675
456187650,1310783,1,0,0,0,1,10,4,6189,43791,6457,33385,4287,13647,2,31,157,6,0,1,0,911,749
456186435,6616377,0,0,0,0,1,22,9,10375,39926,29178,10747,14061,30334,15,3,67,10,1,1,0,0,321
456186435,5253384,0,0,1,0,10,10,10,12700,114098,86784,25899,29369,27312,123,9,768,5,1,2,3,0,2445
456186435,3170783,0,0,0,0,6,12,7,11170,92620,38637,45280,16939,35588,46,36,296,0,0,2,2,0,13433
456186435,1130842,0,0,0,0,8,7,10,11466,108804,12071,94931,23697,27362,127,0,172,10,0,2,2,610,2713
456186435,3350519,0,0,0,0,8,7,10,12817,151983,782,151028,15749,19995,169,7,116,1,1,2,3,925,201
456186435,2440370,1,0,0,0,6,10,9,10915,81971,72861,8747,17328,18657,95,8,16,9,1,2,3,0,853
456186435,3631997,1,0,0,0,11,13,9,13975,132102,12334,109778,24022,23876,138,6,112,11,1,2,4,1000,1520
456186435,7410724,1,0,0,0,9,19,1,14175,73741,63140,10601,22812,13361,67,3,14,26,1,2,8,611,10677
456186435,4972437,1,0,0,0,6,19,9,14506,183676,22337,148590,20041,31188,80,65,497,7,2,2,2,0,2177
456186435,3806295,1,1,0,0,14,22,5,16997,161304,39657,121647,30432,35310,191,10,302,2,2,2,4,0,90
456165111,3153797,0,0,0,0,12,3,16,16790,223637,15109,188209,22959,45472,92,52,87,11,0,3,3,1013,3030
456165111,3607518,0,0,0,0,10,23,12,20459,295983,258279,36828,28561,37077,248,8,4021,12,1,2,4,0,4612
456165111,3632832,0,0,0,0,12,18,18,17264,169249,43930,124870,30981,53314,145,13,3606,16,0,1,3,0,18190
456165111,2934471,0,0,0,0,19,21,18,24383,370883,68806,299142,60711,53568,273,37,785,0,2,3,3,850,3478
456165111,2201159,0,0,0,0,11,32,12,20516,159887,111513,47987,35947,50458,124,0,2099,20,1,2,5,0,7064
456165111,4135869,1,0,0,0,11,14,16,19332,248708,18042,217910,34953,40418,215,38,256,2,5,2,2,1259,1991
456165111,3099353,1,1,0,0,12,36,11,20636,173932,14550,148967,27692,48104,93,26,2795,13,1,1,6,0,334
456165111,1901488,1,0,1,0,34,17,15,27010,385672,0,382130,79477,57161,289,35,1135,17,3,5,9,417,4725
456165111,2574451,1,0,0,0,14,18,12,20237,253861,13843,235052,35429,47000,139,21,352,13,0,1,3,2304,3199
456165111,9976088,1,0,0,0,5,11,10,15368,199568,101635,46690,22777,33540,186,1,891,5,0,3,2,0,5234
456171596,5022102,0,0,0,0,2,7,7,5972,20665,8648,7837,5622,17691,27,1,89,11,0,1,2,0,2179
456171596,3893939,0,0,0,0,4,5,5,8201,84838,15500,61498,7843,17733,51,45,484,5,0,1,0,0,935
456171596,4133281,0,0,0,0,2,3,8,7480,93043,33184,59317,8015,24228,149,0,456,7,0,1,0,0,249
456171596,1879830,0,0,0,0,2,4,9,5738,28060,15305,12384,7558,17415,44,3,44,3,0,1,0,0,159
456171596,3071066,0,0,0,0,1,4,10,6209,45913,3179,42734,6712,16683,91,0,40,3,0,1,0,541,1165
456171596,2991441,1,1,0,0,11,12,0,11828,105453,83207,22246,19862,7357,128,9,894,5,3,2,11,0,498
456171596,1114242,1,0,0,0,11,10,3,11192,95861,21307,68671,14055,19044,38,44,750,14,0,2,7,0,375
456171596,5510637,1,0,0,0,1,21,0,8055,24530,15187,9343,8746,7564,5,0,101,8,1,1,0,0,854
456171596,3620651,1,0,1,0,5,6,4,10373,140949,118456,21631,17604,8168,158,11,204,7,4,1,2,0,1379
456171596,2876250,1,0,0,0,11,8,4,11029,79437,2958,76309,16954,13638,118,5,136,5,0,2,4,813,2114
456189891,6542361,0,0,0,0,3,1,6,5881,43733,2593,40141,5356,15422,84,0,54,5,0,1,2,461,0
456189891,3425316,0,0,0,0,1,4,5,6426,55958,1372,54045,10114,9629,122,3,122,3,0,1,0,395,139
456189891,9391368,0,0,0,0,0,5,6,4680,13803,7558,4391,2715,10157,24,0,52,13,0,0,0,0,717
456189891,3860781,0,0,0,0,2,1,6,5474,45080,23299,10453,8993,13550,80,3,14,3,0,1,0,0,416
456189891,9451501,0,0,0,0,5,3,3,7703,82901,63733,12445,7647,16658,26,48,169,5,0,2,4,0,228
456189891,4712141,1,0,0,0,10,6,3,10138,79506,61921,17191,15461,10104,132,4,155,4,1,1,7,0,441
456189891,3852279,1,0,0,0,1,5,3,8190,102170,29674,64636,3739,13947,18,69,631,5,0,1,0,0,825
456189891,532932,1,0,0,0,2,8,2,6854,23455,3549,13826,7246,14100,31,0,117,8,1,1,0,0,2746
456189891,7962111,1,1,0,0,6,2,2,9886,94418,3478,90940,7412,8606,177,0,25,3,3,2,4,593,309
456189891,3538380,1,0,1,0,7,4,2,10891,129124,116667,12340,18501,11193,207,1,329,5,1,2,3,0,227
456158212,4921956,1,0,0,0,14,5,4,20026,356119,59699,295755,28217,19224,337,23,312,9,1,5,6,990,0
456158212,6954025,1,0,0,0,7,8,1,14805,174943,13072,160976,23790,10083,180,12,172,12,3,2,7,1052,1931
456158212,6547345,1,0,0,0,2,7,8,11364,87115,21903,56611,7696,26645,55,26,473,8,1,1,0,0,1542
456158212,3790516,1,0,0,0,1,3,3,13307,208635,36344,171341,7088,22863,194,46,554,12,2,1,0,0,632
456158212,5624878,1,0,0,0,1,12,4,11100,51248,30776,16261,9502,29533,50,1,1345,26,0,1,0,0,2565
456158212,4084669,0,0,0,0,1,10,6,11113,156682,29807,116049,12391,29364,96,57,781,20,0,1,0,0,2685
456158212,6564937,0,0,0,0,4,3,6,9911,118819,49704,68187,8569,27943,133,5,990,6,0,1,0,0,13895
456158212,5288168,0,0,0,0,4,7,4,10312,82224,65222,16023,19358,14684,125,1,79,3,0,1,4,0,282
456158212,4833889,0,1,0,0,5,8,6,12887,150339,16718,133300,14030,14353,215,10,190,10,0,1,2,974,662
456158212,4098027,0,0,0,0,5,8,3,8195,50257,46694,3563,17787,9862,23,0,133,16,0,1,5,0,2318
456172725,9917336,1,0,1,0,7,12,4,12137,121411,36021,66455,10670,32191,50,52,350,8,2,2,2,0,11649
456172725,5705238,1,0,0,0,13,9,4,14286,151606,12754,138218,23830,19850,166,15,186,4,1,3,12,879,2845
456172725,3963154,1,0,0,0,3,26,0,11487,15666,9275,6391,5179,12365,14,0,111,14,0,1,3,0,12559
456172725,4984946,1,0,0,0,15,18,5,14772,143752,0,142750,30657,24454,144,10,572,5,1,2,9,1017,2244
456172725,2092791,1,0,0,1,11,14,4,12656,119719,92081,26147,26696,37732,132,6,358,3,2,2,3,0,10712
456172725,5287656,0,0,0,0,4,4,15,8744,64660,3199,57304,19071,38362,97,0,160,5,1,1,0,374,4589
456172725,6372407,0,1,0,0,7,3,7,8021,37288,27316,9304,13053,15399,38,0,0,1,0,1,2,385,2392
456172725,1967582,0,0,0,0,2,5,11,8243,70170,12333,51099,10841,27406,33,30,310,8,0,1,0,413,1818
456172725,6433769,0,0,0,0,1,5,7,6978,43053,34646,8407,12435,16609,32,0,111,6,0,1,0,0,66
456172725,2079670,0,0,0,0,3,3,9,10130,118363,1992,116371,22415,20131,171,5,54,3,0,1,0,593,1336
456167912,521886,1,1,0,0,12,18,9,14097,104920,88242,16328,29712,23243,82,13,87,8,1,1,3,0,1521
456167912,1955955,1,0,1,0,11,13,5,18323,285035,0,283220,30186,16874,280,39,240,10,4,3,6,940,2087
456167912,449373,1,0,0,0,5,9,8,12883,136968,2975,122608,15204,34477,201,7,926,7,1,1,2,562,8126
456167912,3623406,1,0,0,0,10,16,8,14104,121012,75843,40760,29064,26617,41,51,174,0,1,1,4,0,848
456167912,2096442,1,0,0,0,8,21,8,12638,50353,40569,9783,20263,23450,28,2,227,25,0,2,3,0,1952
456167912,496616,0,0,0,0,18,4,7,16827,223858,1206,221587,31173,26518,202,35,191,6,0,3,8,1029,1334
456167912,4358024,0,0,0,0,10,7,14,10976,79574,63592,15074,15684,25156,102,4,223,5,0,2,4,0,649
456167912,4701120,0,0,0,0,4,10,7,11964,160892,132051,28841,19485,34247,179,23,738,8,0,1,0,656,8075
456167912,4407282,0,0,0,0,3,20,8,13098,160877,58413,32561,17358,46131,45,63,1328,10,0,1,2,0,14934
456167912,1393208,0,0,0,0,3,14,10,10481,47105,36575,10529,12506,28877,42,0,1529,18,1,1,0,0,1370
456191113,3356050,0,1,0,0,4,0,9,6656,48220,39593,7793,9997,14600,85,0,0,3,0,1,2,0,298
456191113,4851149,0,0,0,0,3,1,7,7120,75793,6334,68790,11470,18351,122,0,26,4,0,1,2,443,571
456191113,8384942,0,0,0,0,0,2,11,5049,31845,4569,23581,1898,21549,6,26,6,0,0,0,0,223,2673
456191113,12518769,0,0,0,0,2,0,4,5955,61249,0,61249,8423,9436,91,0,0,3,0,1,0,291,201
456191113,2544786,0,0,0,0,0,2,3,5367,23202,18281,4920,5100,7080,31,0,86,12,0,0,0,0,718
456191113,1401175,1,0,0,0,8,9,2,9766,91586,4699,78675,12311,15658,19,42,439,4,0,2,5,0,2940
456191113,1475904,1,0,0,0,4,1,2,9655,103628,19358,83772,5754,11517,116,21,316,8,3,1,2,368,115
456191113,4642192,1,0,0,0,5,12,1,9028,43308,29760,13547,9164,10584,46,0,71,9,1,1,5,0,2974
456191113,3645114,1,0,0,0,9,7,3,9492,60666,46848,13238,13699,10146,74,5,133,10,0,1,5,0,386
456191113,2017860,1,0,0,0,8,10,1,11031,127295,9067,117362,15113,9712,129,13,276,5,5,1,8,1306,339
456170533,1174911,1,0,0,0,7,8,4,13277,155884,82342,68738,21089,15593,212,4,0,2,4,1,7,741,2608
456170533,5960265,1,1,0,0,4,16,7,9052,42973,25230,17742,13898,19894,19,5,209,19,0,1,2,0,886
456170533,3879359,1,0,1,0,4,18,3,13103,146220,135822,9238,17233,23598,201,1,145,9,3,1,3,0,2151
456170533,3920318,1,0,0,0,8,12,4,10693,90966,72441,12728,13954,21176,46,25,176,7,0,2,3,0,1652
456170533,3251380,1,0,0,0,19,5,2,15344,137011,0,135316,25503,14564,142,27,862,9,2,2,9,408,481
456170533,2939616,0,0,0,0,7,6,9,10592,102819,8185,94519,17363,18117,167,2,103,4,0,2,2,692,2465
456170533,1753221,0,0,0,0,9,2,4,10251,90712,82044,8632,16245,12784,145,6,52,8,0,3,5,0,145
456170533,483558,0,0,0,0,2,5,12,7782,75541,9101,66440,13475,27253,108,4,315,2,1,1,0,542,506
456170533,2163711,0,0,0,0,1,10,10,7750,62268,18101,38969,7931,30003,22,38,531,9,0,1,0,0,905
456170533,2353769,0,0,0,0,1,11,7,7140,21520,12365,6826,9499,23938,26,1,98,14,0,1,0,0,976
456162127,2592962,1,0,0,0,16,10,9,19020,248168,4249,243182,32127,37669,265,29,167,0,2,2,4,1222,2070
456162127,3797856,1,0,0,0,4,28,3,15302,114760,65864,48895,18916,37691,175,7,56,10,1,1,4,0,5442
456162127,1826900,1,1,0,0,4,18,11,10510,26273,11608,9969,8957,40870,27,1,61,16,0,1,2,0,6528
456162127,7622056,1,0,0,0,7,17,3,14751,134512,73098,52239,10690,30700,88,38,566,24,0,1,5,0,294
456162127,4965364,1,0,0,0,11,18,4,14674,114471,88077,25532,35122,27942,137,8,202,16,2,1,7,0,1229
456162127,9547228,0,0,1,0,6,5,9,11229,126892,17980,107630,20812,32056,152,4,72,8,1,2,2,739,6239
456162127,3670005,0,0,0,1,5,12,8,11080,104899,28626,65992,21287,36025,31,41,752,15,0,1,3,0,3375
456162127,3413178,0,0,0,0,8,8,12,13026,122911,100836,21260,26286,24960,168,7,117,14,1,1,2,0,1273
456162127,9801151,0,0,0,0,3,19,8,12766,95272,80354,11053,38004,20906,63,0,230,21,0,1,0,0,100
456162127,1751689,0,0,0,0,8,10,5,15097,247392,32233,212287,29670,22795,212,29,380,12,1,2,4,1025,4628
456176254,474758,1,0,0,0,8,19,5,13509,96126,68515,26852,20911,22765,156,0,813,6,0,2,5,0,952
456176254,2850196,1,1,0,0,2,25,8,11550,24731,15987,8743,12027,20145,8,0,207,18,1,1,0,0,7824
456176254,9904807,1,0,0,0,5,11,7,10668,88641,54752,28200,11054,22063,66,32,510,6,0,1,2,0,500
456176254,8101887,1,0,0,0,1,6,4,7081,24037,20212,3824,5305,5824,22,3,11,0,0,1,0,0,3
456176254,973548,1,0,0,0,29,9,12,22588,252300,22071,228247,63544,31686,192,21,421,3,7,5,7,1500,0
456176254,5934547,0,0,0,0,5,15,9,10503,81643,23381,50597,13388,29628,28,36,518,20,0,2,2,0,1785
456176254,2648600,0,0,0,0,2,1,8,6257,17388,7361,10026,4100,13543,19,4,14,1,0,1,0,206,706
456176254,1702701,0,0,0,0,8,9,6,12365,107541,13992,92754,18706,39636,168,2,207,2,2,1,4,892,1009
456176254,3079315,0,0,0,0,5,16,10,9607,20142,13104,7037,5930,29343,27,1,129,15,0,1,2,0,793
456176254,7044803,0,0,1,0,15,11,12,13501,113663,98487,14227,34885,23220,138,0,83,0,1,2,3,0,0
456186890,923844,1,0,1,0,15,9,4,17266,232688,1448,231190,30615,18461,228,20,161,8,3,3,7,973,2677
456186890,3417299,1,0,0,0,11,10,9,14107,163037,23502,139215,15916,28326,138,19,191,3,3,2,3,992,6807
456186890,3628729,1,0,0,0,7,10,15,14825,191336,15254,160724,16431,42282,77,77,399,8,2,2,4,885,3917
456186890,9467627,1,0,0,1,4,21,7,12399,76106,58986,17119,19666,16039,39,4,189,25,0,2,3,0,735
456186890,2016589,1,0,0,0,7,15,7,11819,70590,45360,24346,21093,27786,67,3,138,9,0,1,3,0,240
456186890,3901520,0,1,0,0,22,7,13,15920,157290,14405,142180,47429,30863,139,2,230,6,1,2,5,1015,0
456186890,543445,0,0,0,0,6,7,9,10715,97207,40581,56163,12180,29554,108,4,615,12,1,2,3,0,469
456186890,3312801,0,0,0,0,0,16,9,9214,22440,10892,9978,9171,22044,15,1,1351,18,1,0,0,0,1355
456186890,5896619,0,0,0,0,4,5,6,11013,126255,45825,80429,11389,17205,175,3,27,9,1,1,0,663,1497
456186890,4156211,0,0,0,0,10,8,7,13562,165816,11602,149156,19726,32580,76,71,921,8,1,3,3,0,660
456170770,3350058,0,0,0,0,12,7,8,12540,122278,97391,24148,23695,25487,142,1,88,8,0,1,3,0,4194
456170770,665256,0,0,0,0,7,8,12,11555,136533,8532,125138,22415,33156,182,0,258,6,0,2,3,0,908
456170770,9404078,0,0,0,0,6,8,10,12766,151249,12871,123463,19075,25468,220,13,327,6,0,2,3,620,690
456170770,3334442,0,0,0,0,7,12,10,11862,128923,25064,94666,21292,28789,61,43,545,7,0,1,2,742,1197
456170770,5837872,0,0,0,0,2,15,9,8794,40249,27395,11050,13152,34004,30,0,1137,12,0,1,0,0,4238
456170770,5440782,1,0,0,0,11,17,8,16136,154282,67596,86686,28140,31086,206,3,441,6,3,3,5,0,1161
456170770,1294625,1,0,0,0,11,19,5,16583,194620,33508,146558,17641,31444,63,71,524,15,1,1,4,609,3651
456170770,3864724,1,0,0,0,0,22,8,10879,38044,27781,10263,13380,29500,16,0,188,18,1,0,0,0,2806
456170770,3074768,1,0,0,0,11,9,8,14525,145423,5908,137548,24984,20637,168,9,200,4,2,2,3,1434,857
456170770,5828771,1,1,1,0,16,12,6,18229,234226,162563,68972,41844,26096,197,52,159,8,1,3,4,0,2503
456186243,1733601,0,0,0,0,5,5,6,9318,77067,28897,47513,14745,18060,111,2,97,4,1,1,2,405,518
456186243,1301019,0,0,0,0,5,12,10,11403,119219,23079,96139,22361,20715,147,4,130,7,0,1,2,543,708
456186243,763786,0,1,0,0,4,8,6,9102,107459,95808,10832,13762,12625,93,8,278,1,0,1,2,0,2065
456186243,3603222,0,0,0,0,8,3,5,11373,131977,3745,123345,14126,18941,104,46,277,8,2,2,3,0,608
456186243,3672069,0,0,0,0,4,11,9,9572,49161,34386,14774,10903,19629,47,1,268,7,0,1,0,0,510
456186243,2011301,1,0,0,0,9,8,5,13209,141119,42799,90608,15713,32758,92,49,724,0,2,2,7,0,12807
456186243,2425840,1,0,1,0,20,5,4,16549,155014,9635,144467,26339,26040,189,10,153,9,3,3,13,633,6138
456186243,9883353,1,0,0,0,2,8,5,9924,72298,28746,43552,8961,20812,104,1,143,3,1,1,2,0,188
456186243,1943272,1,0,0,0,2,17,8,9114,43195,35136,8058,14003,20328,36,0,127,3,0,1,0,0,280
456186243,4131512,1,0,0,0,3,12,4,10182,66418,0,63694,6750,14138,96,4,10,2,2,2,2,660,1713
456161238,3852170,0,0,0,1,2,6,9,7010,14389,9284,5105,7333,16958,12,0,25,15,0,1,0,0,5579
456161238,610250,0,0,0,0,3,8,15,8706,77281,19269,50868,11872,30006,40,36,356,4,0,1,0,0,622
456161238,4737052,0,0,0,0,7,5,9,10336,69394,33080,35584,14758,23886,127,2,96,6,1,1,3,262,681
456161238,4607364,0,0,1,0,2,6,11,8712,91542,3128,88413,15772,22683,128,4,66,10,2,1,0,514,1578
456161238,2584655,0,0,0,0,6,3,11,8320,53405,19667,33275,8220,24124,79,5,223,6,0,1,2,0,0
456161238,2079979,1,0,0,0,8,22,2,13884,124530,83445,16277,14956,29898,36,56,888,5,2,1,4,0,3336
456161238,7942101,1,0,0,0,10,18,9,13811,111336,5028,105182,24719,21551,120,9,154,8,1,2,3,928,538
456161238,7972279,1,0,0,0,14,14,3,13692,96398,13239,83101,17077,14444,122,2,6,5,2,2,8,598,2347
456161238,5271253,1,1,0,0,19,7,3,14423,117702,9884,106931,32684,15112,113,0,110,8,4,2,12,772,649
456161238,6363531,1,0,0,0,4,24,3,10650,27398,15596,9963,10097,16225,22,0,224,10,0,1,2,0,2340
456176408,8720736,1,0,0,0,6,10,5,11250,112388,7030,97975,15117,23720,39,39,204,6,1,3,4,1108,923
456176408,2601906,1,0,0,0,9,2,3,13423,184476,3097,178653,22359,25473,196,17,258,5,3,2,5,673,2688
456176408,1291798,1,0,0,0,12,13,6,14622,143090,971,142119,29131,19061,166,5,38,3,4,2,9,1077,629
456176408,3326829,1,0,0,0,3,24,6,12032,26207,17539,8523,9637,18360,22,2,234,21,0,1,3,0,8008
456176408,6801530,1,0,0,0,12,4,8,12046,92039,79437,12259,18609,20038,114,3,77,5,0,2,5,0,2305
456176408,3848251,0,0,0,0,8,6,8,13907,215541,2071,213469,19129,21716,272,0,48,4,1,2,5,628,3440
456176408,2380480,0,0,0,0,0,14,8,7409,40397,27308,13088,8832,25673,31,2,178,17,0,0,0,0,2234
456176408,750431,0,0,0,0,3,6,8,8278,79831,13574,64042,14956,24804,119,0,195,7,0,2,2,0,0
456176408,4847857,0,1,0,0,12,3,10,11643,122679,104976,17019,26439,21385,139,3,48,8,1,2,3,0,1737
456176408,3677764,0,0,0,0,5,4,8,8242,77093,23166,49129,10813,25907,27,38,319,8,0,1,2,0,1169
456170959,5873004,0,0,0,0,2,5,10,7990,60243,0,60243,11486,20369,102,1,136,7,0,1,0,754,871
456170959,8112731,0,0,0,0,0,3,9,7750,92490,60610,31484,12322,16479,132,1,364,3,0,0,0,0,0
456170959,7971134,0,0,0,0,9,3,12,11205,156730,28361,127497,30465,25901,149,13,100,5,2,2,2,623,648
456170959,4426142,0,0,0,0,0,7,10,6395,18738,13493,5244,8295,18312,16,0,191,6,0,0,0,131,9923
456170959,4753383,0,0,0,0,8,2,10,9864,111267,11516,90654,14084,28387,74,32,258,4,0,1,2,745,3125
456170959,7952442,1,0,0,0,14,4,7,12951,113501,4752,108572,17223,23176,146,1,45,4,2,2,8,0,1128
456170959,8402493,1,0,0,0,5,15,1,13336,158527,61565,96962,20798,25590,202,0,627,4,3,1,4,0,1630
456170959,9101289,1,1,0,0,7,8,6,10933,97407,13097,76577,9127,24866,33,42,451,0,0,2,4,0,5037
456170959,5218341,1,0,1,0,17,8,0,14922,127200,28213,98059,21967,13409,148,6,213,6,4,2,17,1012,1322
456170959,4348898,1,0,0,1,8,10,5,10425,73503,6660,66843,21455,17074,54,5,59,8,1,1,3,747,235
456190455,8251064,0,0,0,0,7,10,8,12872,136621,17448,118753,31173,42569,151,10,1486,2,2,2,3,524,3469
456190455,4632405,0,1,0,0,18,11,12,18198,238758,23158,215468,50793,28665,231,12,235,5,1,3,3,947,0
456190455,3792549,0,0,0,0,3,6,9,10491,87216,66045,20247,11734,22643,110,1,86,9,1,1,2,0,0
456190455,2101117,0,0,0,0,3,24,6,13883,55204,37431,17772,26663,27790,36,1,120,18,1,1,0,0,17153
456190455,4455762,0,0,0,0,2,14,11,10540,85159,21600,52826,13023,37676,26,41,1310,20,0,1,0,334,608
456190455,2074463,1,0,0,0,5,13,4,12536,102214,29429,70992,19103,29956,114,1,1919,10,2,1,2,0,10406
456190455,766136,1,0,0,0,6,22,6,15247,165664,19043,133597,20539,41723,47,58,437,9,0,1,3,0,2474
456190455,1324712,1,0,1,0,20,10,8,18980,224049,132084,29747,47714,31702,205,19,84,13,3,3,9,0,10641
456190455,5102551,1,0,0,0,12,8,8,16646,220386,34016,186283,26943,26710,213,11,187,2,3,2,4,1064,1084
456190455,1152000,1,0,0,0,3,21,7,12479,72451,41239,30719,20685,35115,54,0,97,5,0,1,0,709,5916
456186086,2233671,1,0,1,0,7,12,8,12605,119071,95623,23447,22268,25919,158,8,7,3,1,1,2,491,9000
456186086,441290,1,0,0,1,7,11,3,12278,130127,4239,124711,14895,12942,108,27,116,9,2,2,4,701,1037
456186086,774697,1,0,0,0,9,13,6,15024,220061,4407,195594,28863,31167,101,81,553,7,2,1,3,1019,4255
456186086,1184087,1,0,0,1,15,10,4,15667,157421,136010,20258,36119,16547,220,8,398,4,0,3,5,0,1548
456186086,1176257,1,0,0,1,3,25,4,12950,83889,74296,9089,21415,20246,75,0,424,15,0,1,2,0,3191
456186086,2331063,0,1,0,0,9,1,9,12965,136739,49937,86802,15785,29134,199,3,315,4,1,2,4,0,579
456186086,504909,0,0,0,0,4,5,9,11080,133202,119596,13606,16796,23703,189,6,177,4,0,1,3,0,2948
456186086,1341283,0,0,0,0,6,3,6,13485,167297,71191,88936,24824,27487,261,8,99,7,2,2,2,1006,2791
456186086,6400217,0,0,0,0,6,8,9,12201,150887,29523,113752,13006,36426,30,85,821,9,0,2,2,694,2782
456186086,3199626,0,0,0,0,0,14,8,8733,19378,10273,6825,6460,38359,30,0,118,33,1,0,0,0,11225
456160196,991555,0,0,0,0,8,6,7,12751,114271,26680,87590,19649,26764,153,11,1628,7,2,1,2,896,4694
456160196,9420650,0,0,0,0,8,4,7,10467,83667,18617,65004,14112,17312,127,2,2,7,0,2,3,446,246
456160196,1934014,0,0,0,0,2,14,8,8947,32117,27336,4781,10896,14899,15,0,245,19,0,1,0,0,2443
456160196,3330964,0,0,0,0,5,9,7,9999,89142,45831,16008,22385,19571,127,6,29,11,2,1,3,0,2293
456160196,408469,0,0,0,0,3,14,5,11864,153650,17129,126004,18843,26047,80,61,730,7,0,1,0,0,1319
456160196,1754597,1,0,0,1,15,5,3,13973,118119,48070,69492,19035,20032,151,4,282,8,1,3,5,0,478
456160196,2584507,1,1,0,0,11,6,6,14370,138789,1861,136253,28587,34413,208,1,0,13,1,2,5,626,3273
456160196,3781293,1,0,0,0,4,12,7,11417,124549,17144,93197,12795,23939,19,64,374,8,0,1,2,686,625
456160196,781948,1,0,1,0,0,18,3,8355,19615,9731,7348,9978,22321,16,0,111,16,2,0,0,0,2366
456160196,2797592,1,0,0,1,4,9,7,12620,135515,4208,130919,11434,17296,199,7,617,9,3,1,0,791,2599
456191627,2982218,1,0,0,0,11,15,9,13681,138139,11106,126452,30308,15526,147,15,248,7,3,3,4,650,843
456191627,532667,1,0,0,0,2,15,7,10131,98867,73903,17326,13905,18081,32,49,266,8,1,1,0,0,142
456191627,4067289,1,0,0,0,9,13,3,12240,84963,64841,19943,12914,9804,163,1,611,9,3,2,7,0,893
456191627,2814268,1,0,0,0,5,20,8,10433,30309,23552,6756,9108,18733,25,0,161,36,0,2,2,0,220
456191627,2216843,1,0,0,0,7,11,3,10220,78659,14719,63939,13289,20691,99,9,89,2,1,1,6,387,1423
456191627,1848193,0,0,0,0,2,5,6,10147,126611,0,126611,11529,18843,212,2,83,6,1,1,0,0,740
456191627,9110650,0,0,0,0,0,17,9,8129,12497,8636,3860,7560,21681,6,0,111,21,0,0,0,0,1165
456191627,1967421,0,1,1,0,16,8,7,14916,188431,0,187302,26476,23032,183,26,217,5,2,3,7,765,3391
456191627,1852895,0,0,0,0,9,4,7,10358,87854,11356,72236,6372,21402,57,43,347,12,1,2,4,0,1682
456191627,1979547,0,0,0,0,2,5,5,8456,85000,73380,11257,11194,13646,134,5,308,5,0,1,0,0,330
456190228,8341510,1,1,0,0,19,11,5,15075,138144,114296,22777,35858,15830,115,20,265,9,3,3,8,0,1617
456190228,2489765,1,0,0,0,2,17,6,9840,47816,20572,19718,8911,23753,46,1,82,11,0,1,2,0,5064
456190228,3778492,1,0,0,0,6,12,2,13576,172910,0,172910,16221,13777,188,3,0,6,3,1,5,919,431
456190228,1848242,1,0,0,0,3,20,8,12907,136990,65886,31915,17473,38365,62,44,3143,7,0,1,0,0,6353
456190228,476679,1,0,1,0,14,8,7,13715,105581,11312,94268,21057,33494,118,2,94,7,1,2,4,0,3452
456190228,2011210,0,0,0,0,0,6,11,7333,75636,65957,9313,9789,19518,95,0,1729,3,0,0,0,0,369
456190228,3688459,0,0,0,0,6,10,6,11464,113289,17173,95662,19218,27015,157,0,682,15,0,2,3,243,1591
456190228,1383701,0,0,0,0,16,5,10,15463,176299,11995,145334,31162,29650,186,13,325,3,0,5,5,904,840
456190228,5519136,0,0,0,0,0,5,9,6691,43189,9389,30470,6475,21429,31,21,198,7,0,0,0,0,234
456190228,9775582,0,0,0,0,5,4,8,7476,39404,31128,8119,15593,17981,34,0,71,5,0,1,4,145,233
